fecha,producto,cantidad,precio_unitario
2023-10-4,Producto-7,30,134.74
2023-10-24,Producto-6,34,45.27
2023-10-25,Producto-7,75,26.05
2023-10-13,Producto-2,80,143.23
2023-10-20,Producto-9,88,107.78
2023-10-25,Producto-9,16,83.35
2023-10-15,Producto-7,12,72.63
2023-10-15,Producto-2,90,165.34
2023-10-25,Producto-7,14,104.21
2023-10-5,Producto-1,51,197.09
2023-10-28,Producto-9,97,55.76
2023-10-22,Producto-8,56,107.74
2023-10-22,Producto-7,78,176.83
2023-10-22,Producto-3,27,160.3
2023-10-7,Producto-5,10,177.08
2023-10-18,Producto-9,47,147.56
2023-10-13,Producto-7,41,125.56
2023-10-2,Producto-5,75,159.19
2023-10-26,Producto-3,26,140.54
2023-10-8,Producto-4,61,92.84
2023-10-19,Producto-6,62,166.07
2023-10-5,Producto-3,64,81.88
2023-10-11,Producto-10,89,65.83
2023-10-23,Producto-4,64,177.31
2023-10-12,Producto-7,64,126.27
2023-10-19,Producto-6,94,93.08
2023-10-11,Producto-6,57,61.82
2023-10-16,Producto-6,35,53.35
2023-10-9,Producto-4,86,169.0
2023-10-7,Producto-6,63,97.48
2023-10-15,Producto-6,87,158.56
2023-10-29,Producto-5,6,158.98
2023-10-15,Producto-1,56,180.55
2023-10-14,Producto-10,85,11.27
2023-10-29,Producto-5,73,104.85
2023-10-30,Producto-1,72,194.18
2023-10-23,Producto-3,5,173.6
2023-10-25,Producto-4,49,195.77
2023-10-19,Producto-2,33,143.21
2023-10-16,Producto-3,32,16.28
2023-10-11,Producto-1,39,95.62
2023-10-1,Producto-3,92,187.24
2023-10-19,Producto-8,37,177.24
2023-10-9,Producto-10,50,136.98
2023-10-14,Producto-9,12,130.94
2023-10-12,Producto-1,57,79.91
2023-10-24,Producto-2,2,91.49
2023-10-5,Producto-9,40,135.22
2023-10-5,Producto-6,26,159.96
2023-10-17,Producto-8,72,72.83
2023-10-30,Producto-9,60,167.11
2023-10-18,Producto-2,54,199.89
2023-10-25,Producto-1,60,168.12
2023-10-28,Producto-4,97,32.8
2023-10-16,Producto-2,88,89.82
2023-10-29,Producto-5,71,105.85
2023-10-23,Producto-8,33,185.22
2023-10-16,Producto-4,59,161.55
2023-10-13,Producto-3,94,144.17
2023-10-15,Producto-4,2,79.73
2023-10-20,Producto-2,55,94.93
2023-10-8,Producto-9,100,161.59
2023-10-22,Producto-3,38,194.78
2023-10-22,Producto-10,79,173.24
2023-10-30,Producto-4,14,133.7
2023-10-22,Producto-7,18,143.48
2023-10-1,Producto-6,65,156.6
2023-10-6,Producto-2,79,111.28
2023-10-25,Producto-5,81,30.13
2023-10-12,Producto-9,66,94.5
2023-10-29,Producto-9,61,58.22
2023-10-17,Producto-7,69,50.81
2023-10-9,Producto-10,43,174.04
2023-10-1,Producto-1,45,127.98
2023-10-5,Producto-4,49,149.15
2023-10-17,Producto-10,35,113.21
2023-10-31,Producto-10,39,60.26
2023-10-27,Producto-7,27,16.43
2023-10-21,Producto-10,53,70.39
2023-10-10,Producto-10,44,13.33
2023-10-8,Producto-8,61,191.61
2023-10-30,Producto-5,83,108.3
2023-10-27,Producto-4,73,169.34
2023-10-26,Producto-3,38,115.29
2023-10-4,Producto-1,64,62.5
2023-10-20,Producto-5,20,79.13
2023-10-5,Producto-1,51,143.51
2023-10-31,Producto-9,81,91.74
2023-10-23,Producto-8,54,75.05
2023-10-11,Producto-9,44,114.01
2023-10-6,Producto-5,77,131.68
2023-10-5,Producto-7,13,97.1
2023-10-27,Producto-2,74,99.57
2023-10-31,Producto-9,8,130.4
2023-10-21,Producto-10,71,81.89
2023-10-8,Producto-7,47,174.29
2023-10-27,Producto-6,17,35.14
2023-10-28,Producto-1,36,149.39
2023-10-13,Producto-9,83,181.47
2023-10-29,Producto-6,32,55.25
2023-10-1,Producto-9,70,121.91
2023-10-29,Producto-1,91,72.46
2023-10-21,Producto-3,48,155.07
2023-10-21,Producto-4,74,66.8
2023-10-7,Producto-5,44,78.11
2023-10-31,Producto-9,19,139.8
2023-10-9,Producto-9,32,188.59
2023-10-18,Producto-8,20,186.85
2023-10-13,Producto-6,74,100.81
2023-10-21,Producto-9,54,158.62
2023-10-2,Producto-9,79,198.28
2023-10-23,Producto-6,51,30.69
2023-10-14,Producto-6,86,93.77
2023-10-4,Producto-1,81,69.7
2023-10-23,Producto-5,29,189.08
2023-10-10,Producto-3,17,190.47
2023-10-20,Producto-1,56,101.57
2023-10-21,Producto-10,6,145.3
2023-10-12,Producto-10,44,142.89
2023-10-31,Producto-6,30,44.63
2023-10-25,Producto-4,33,10.9
2023-10-10,Producto-5,25,79.05
2023-10-15,Producto-5,98,38.86
2023-10-30,Producto-6,8,96.44
2023-10-24,Producto-3,10,190.35
2023-10-5,Producto-7,83,97.11
2023-10-16,Producto-6,30,102.34
2023-10-19,Producto-8,37,198.7
2023-10-15,Producto-6,39,19.11
2023-10-8,Producto-8,93,32.68
2023-10-20,Producto-10,13,57.2
2023-10-1,Producto-5,48,127.58
2023-10-3,Producto-4,37,137.64
2023-10-11,Producto-10,2,194.49
2023-10-30,Producto-3,12,113.01
2023-10-3,Producto-6,18,102.91
2023-10-11,Producto-9,88,102.08
2023-10-10,Producto-10,100,193.63
2023-10-22,Producto-7,55,167.7
2023-10-31,Producto-10,75,193.96
2023-10-15,Producto-4,4,71.42
2023-10-7,Producto-8,80,57.74
2023-10-10,Producto-9,83,126.46
2023-10-8,Producto-8,34,126.6
2023-10-3,Producto-3,76,36.81
2023-10-11,Producto-8,61,96.16
2023-10-25,Producto-5,94,90.92
2023-10-24,Producto-4,19,180.29
2023-10-22,Producto-9,85,38.64
2023-10-4,Producto-2,34,72.74
2023-10-1,Producto-10,2,169.04
2023-10-1,Producto-4,35,42.66
2023-10-9,Producto-4,31,35.8
2023-10-9,Producto-10,17,151.33
2023-10-4,Producto-6,16,61.96
2023-10-18,Producto-2,99,175.47
2023-10-30,Producto-10,68,88.24
2023-10-15,Producto-4,45,193.75
2023-10-10,Producto-2,39,36.88
2023-10-11,Producto-3,81,179.63
2023-10-13,Producto-5,10,25.5
2023-10-1,Producto-9,49,135.15
2023-10-16,Producto-4,35,11.6
2023-10-12,Producto-4,30,90.66
2023-10-18,Producto-3,92,97.72
2023-10-11,Producto-8,45,19.39
2023-10-19,Producto-6,3,109.21
2023-10-31,Producto-9,89,74.76
2023-10-18,Producto-9,56,87.93
2023-10-23,Producto-5,45,37.78
2023-10-28,Producto-6,88,87.69
2023-10-10,Producto-5,27,193.61
2023-10-20,Producto-4,50,160.19
2023-10-3,Producto-8,76,52.77
2023-10-1,Producto-6,53,87.41
2023-10-15,Producto-2,87,191.0
2023-10-13,Producto-10,79,134.94
2023-10-11,Producto-2,62,117.32
2023-10-2,Producto-2,55,78.12
2023-10-25,Producto-1,48,160.66
2023-10-26,Producto-4,96,40.95
2023-10-14,Producto-1,89,118.9
2023-10-30,Producto-5,53,195.06
2023-10-4,Producto-4,24,34.72
2023-10-9,Producto-6,96,128.62
2023-10-16,Producto-8,89,161.24
2023-10-6,Producto-6,96,129.08
2023-10-4,Producto-3,6,103.9
2023-10-23,Producto-2,45,172.6
2023-10-31,Producto-3,65,26.34
2023-10-15,Producto-4,24,143.88
2023-10-28,Producto-1,68,15.96
2023-10-9,Producto-5,24,72.32
2023-10-14,Producto-7,52,32.1
2023-10-25,Producto-8,2,102.41
2023-10-10,Producto-9,94,142.16
2023-10-10,Producto-8,29,174.84
2023-10-22,Producto-2,3,69.06
2023-10-11,Producto-10,86,15.96
2023-10-20,Producto-3,31,155.25
2023-10-9,Producto-10,72,174.35
2023-10-19,Producto-6,34,146.4
2023-10-6,Producto-6,98,57.22
2023-10-7,Producto-10,5,159.11
2023-10-9,Producto-7,18,38.2
2023-10-8,Producto-10,55,87.01
2023-10-25,Producto-7,21,182.04
2023-10-8,Producto-7,63,102.71
2023-10-11,Producto-6,13,44.19
2023-10-20,Producto-10,60,153.56
2023-10-4,Producto-6,26,137.56
2023-10-2,Producto-2,44,58.9
2023-10-7,Producto-4,79,103.55
2023-10-26,Producto-7,100,183.25
2023-10-16,Producto-7,85,24.78
2023-10-27,Producto-2,93,117.68
2023-10-18,Producto-3,12,150.56
2023-10-6,Producto-4,40,31.86
2023-10-21,Producto-1,77,197.38
2023-10-27,Producto-4,2,129.19
2023-10-17,Producto-7,11,123.08
2023-10-21,Producto-2,3,36.53
2023-10-2,Producto-7,46,184.41
2023-10-6,Producto-2,89,111.16
2023-10-7,Producto-6,26,63.84
2023-10-28,Producto-6,99,87.11
2023-10-16,Producto-4,32,34.88
2023-10-21,Producto-10,4,86.3
2023-10-3,Producto-2,23,135.3
2023-10-5,Producto-3,4,154.08
2023-10-17,Producto-6,34,25.84
2023-10-29,Producto-8,66,118.98
2023-10-13,Producto-3,5,43.64
2023-10-2,Producto-6,37,33.85
2023-10-20,Producto-1,32,88.31
2023-10-4,Producto-7,61,82.68
2023-10-15,Producto-6,44,197.4
2023-10-5,Producto-9,31,181.41
2023-10-27,Producto-3,88,106.79
2023-10-14,Producto-10,87,44.48
2023-10-14,Producto-7,40,104.44
2023-10-7,Producto-2,65,87.58
2023-10-24,Producto-1,17,24.22
2023-10-30,Producto-2,73,169.26
2023-10-15,Producto-5,19,197.03
2023-10-17,Producto-4,60,197.56
2023-10-3,Producto-5,54,127.66
2023-10-25,Producto-3,45,45.74
2023-10-3,Producto-5,61,93.35
2023-10-17,Producto-1,90,107.19
2023-10-21,Producto-8,51,185.9
2023-10-8,Producto-4,31,62.12
2023-10-15,Producto-2,26,194.62
2023-10-29,Producto-4,28,103.4
2023-10-6,Producto-4,51,162.8
2023-10-5,Producto-3,88,132.79
2023-10-31,Producto-10,40,184.22
2023-10-25,Producto-10,99,134.44
2023-10-5,Producto-8,9,47.3
2023-10-22,Producto-7,73,10.37
2023-10-10,Producto-8,28,56.62
2023-10-29,Producto-6,24,91.28
2023-10-8,Producto-4,55,73.58
2023-10-27,Producto-10,14,163.36
2023-10-13,Producto-4,22,85.53
2023-10-17,Producto-1,29,141.57
2023-10-30,Producto-4,36,10.77
2023-10-27,Producto-4,82,158.29
2023-10-27,Producto-4,77,41.9
2023-10-10,Producto-10,71,103.31
2023-10-11,Producto-9,39,102.99
2023-10-28,Producto-3,64,47.35
2023-10-8,Producto-8,95,53.87
2023-10-11,Producto-9,97,152.83
2023-10-26,Producto-7,97,13.79
2023-10-9,Producto-7,14,42.61
2023-10-24,Producto-8,9,29.87
2023-10-9,Producto-6,47,76.07
2023-10-26,Producto-9,2,93.28
2023-10-31,Producto-9,24,160.12
2023-10-22,Producto-2,15,26.46
2023-10-4,Producto-10,73,150.28
2023-10-19,Producto-1,11,31.27
2023-10-30,Producto-1,39,88.12
2023-10-31,Producto-10,35,68.17
2023-10-2,Producto-3,28,50.39
2023-10-11,Producto-5,16,136.15
2023-10-28,Producto-10,53,195.21
2023-10-3,Producto-9,86,66.7
2023-10-29,Producto-2,96,10.54
2023-10-5,Producto-9,4,48.97
2023-10-24,Producto-5,32,140.85
2023-10-10,Producto-9,49,123.65
2023-10-9,Producto-7,4,60.87
2023-10-9,Producto-5,44,51.23
2023-10-22,Producto-5,48,130.06
2023-10-3,Producto-10,61,168.92
2023-10-1,Producto-7,9,133.73
2023-10-22,Producto-5,32,93.04
2023-10-31,Producto-5,9,148.31
2023-10-27,Producto-10,39,26.61
2023-10-18,Producto-7,52,40.65
2023-10-24,Producto-3,53,173.1
2023-10-3,Producto-6,8,95.22
2023-10-4,Producto-5,61,26.91
2023-10-26,Producto-9,67,104.19
2023-10-15,Producto-5,92,115.04
2023-10-18,Producto-10,17,18.77
2023-10-26,Producto-6,29,57.02
2023-10-19,Producto-7,39,92.79
2023-10-20,Producto-9,56,95.33
2023-10-15,Producto-8,45,23.66
2023-10-11,Producto-5,18,134.87
2023-10-18,Producto-3,51,155.0
2023-10-3,Producto-7,12,183.84
2023-10-23,Producto-4,48,45.79
2023-10-23,Producto-2,62,53.65
2023-10-19,Producto-4,91,167.17
2023-10-6,Producto-6,84,104.42
2023-10-30,Producto-6,64,66.08
2023-10-29,Producto-10,2,189.45
2023-10-27,Producto-8,63,11.36
2023-10-1,Producto-10,15,115.26
2023-10-22,Producto-2,22,185.96
2023-10-7,Producto-4,35,46.41
2023-10-20,Producto-4,29,185.34
2023-10-6,Producto-9,20,36.9
2023-10-10,Producto-1,88,52.33
2023-10-19,Producto-3,2,33.59
2023-10-24,Producto-9,50,137.99
2023-10-6,Producto-9,34,35.84
2023-10-13,Producto-2,27,105.47
2023-10-4,Producto-3,94,105.13
2023-10-30,Producto-6,48,124.98
2023-10-18,Producto-6,74,127.27
2023-10-24,Producto-5,99,25.34
2023-10-11,Producto-6,77,51.14
2023-10-3,Producto-5,6,103.12
2023-10-5,Producto-2,66,155.79
2023-10-18,Producto-2,44,98.78
2023-10-13,Producto-6,54,103.11
2023-10-14,Producto-7,34,75.13
2023-10-2,Producto-7,20,145.87
2023-10-29,Producto-9,34,86.19
2023-10-21,Producto-3,37,87.58
2023-10-9,Producto-6,81,170.72
2023-10-18,Producto-3,15,19.41
2023-10-5,Producto-7,29,90.34
2023-10-11,Producto-6,88,179.99
2023-10-9,Producto-9,70,30.1
2023-10-1,Producto-10,81,122.51
2023-10-26,Producto-9,82,161.6
2023-10-28,Producto-10,76,198.55
2023-10-12,Producto-8,61,22.88
2023-10-29,Producto-2,69,69.86
2023-10-18,Producto-10,76,158.12
2023-10-17,Producto-2,70,178.04
2023-10-10,Producto-5,42,151.15
2023-10-15,Producto-6,58,113.67
2023-10-27,Producto-8,68,179.01
2023-10-23,Producto-4,81,140.29
2023-10-13,Producto-9,70,149.3
2023-10-14,Producto-6,94,192.41
2023-10-24,Producto-7,94,166.18
2023-10-22,Producto-6,36,108.42
2023-10-22,Producto-2,50,109.87
2023-10-24,Producto-3,8,193.27
2023-10-8,Producto-3,17,81.62
2023-10-18,Producto-7,26,84.54
2023-10-14,Producto-7,68,76.04
2023-10-22,Producto-9,51,106.61
2023-10-7,Producto-4,79,68.96
2023-10-10,Producto-10,81,104.05
2023-10-4,Producto-3,94,86.82
2023-10-4,Producto-8,57,56.26
2023-10-11,Producto-3,26,64.58
2023-10-29,Producto-10,81,173.77
2023-10-17,Producto-5,49,137.81
2023-10-20,Producto-7,83,116.27
2023-10-8,Producto-5,49,94.69
2023-10-9,Producto-4,81,79.84
2023-10-5,Producto-10,60,78.35
2023-10-22,Producto-10,58,150.39
2023-10-5,Producto-1,66,115.61
2023-10-24,Producto-3,23,80.32
2023-10-23,Producto-10,58,118.51
2023-10-21,Producto-7,9,186.8
2023-10-26,Producto-7,3,169.78
2023-10-6,Producto-9,77,173.81
2023-10-31,Producto-2,9,136.61
2023-10-27,Producto-5,48,52.9
2023-10-3,Producto-7,63,75.32
2023-10-7,Producto-5,44,17.84
2023-10-27,Producto-2,98,164.28
2023-10-24,Producto-5,15,123.75
2023-10-23,Producto-6,65,79.43
2023-10-18,Producto-6,17,109.06
2023-10-3,Producto-1,70,106.39
2023-10-22,Producto-9,29,114.64
2023-10-14,Producto-7,80,145.37
2023-10-31,Producto-1,52,165.43
2023-10-6,Producto-10,10,135.01
2023-10-22,Producto-10,76,160.56
2023-10-1,Producto-6,99,22.01
2023-10-13,Producto-1,68,122.83
2023-10-1,Producto-8,87,132.35
2023-10-2,Producto-4,59,93.64
2023-10-31,Producto-5,8,20.82
2023-10-22,Producto-7,23,54.75
2023-10-28,Producto-1,12,120.86
2023-10-18,Producto-6,56,164.52
2023-10-22,Producto-1,52,162.85
2023-10-13,Producto-10,61,66.39
2023-10-5,Producto-7,28,170.04
2023-10-29,Producto-7,83,72.81
2023-10-24,Producto-4,59,177.99
2023-10-9,Producto-9,97,161.78
2023-10-6,Producto-7,34,29.2
2023-10-9,Producto-7,17,160.44
2023-10-29,Producto-9,22,187.63
2023-10-15,Producto-9,43,90.65
2023-10-31,Producto-7,39,198.59
2023-10-17,Producto-10,39,21.92
2023-10-24,Producto-3,79,50.7
2023-10-25,Producto-2,17,45.41
2023-10-19,Producto-8,26,124.68
2023-10-25,Producto-3,43,135.02
2023-10-28,Producto-4,6,50.5
2023-10-26,Producto-5,79,107.58
2023-10-2,Producto-2,58,193.08
2023-10-5,Producto-2,28,120.81
2023-10-2,Producto-10,54,165.93
2023-10-12,Producto-10,45,151.65
2023-10-5,Producto-10,51,147.32
2023-10-14,Producto-6,56,198.04
2023-10-10,Producto-4,53,61.45
2023-10-1,Producto-1,71,184.95
2023-10-16,Producto-6,46,103.57
2023-10-8,Producto-10,30,169.36
2023-10-4,Producto-7,2,92.7
2023-10-16,Producto-8,10,65.92
2023-10-1,Producto-10,48,71.05
2023-10-26,Producto-4,52,56.25
2023-10-30,Producto-3,69,47.29
2023-10-16,Producto-3,9,63.22
2023-10-17,Producto-5,81,63.09
2023-10-25,Producto-8,10,148.58
2023-10-17,Producto-2,39,39.97
2023-10-18,Producto-8,51,14.42
2023-10-19,Producto-1,23,150.84
2023-10-6,Producto-3,15,55.77
2023-10-9,Producto-7,21,39.14
2023-10-4,Producto-2,76,131.81
2023-10-16,Producto-4,57,193.17
2023-10-23,Producto-6,70,33.46
2023-10-4,Producto-4,4,80.19
2023-10-21,Producto-8,9,198.17
2023-10-26,Producto-9,68,89.17
2023-10-18,Producto-2,85,37.72
2023-10-25,Producto-10,60,24.27
2023-10-29,Producto-9,19,192.7
2023-10-23,Producto-3,16,169.88
2023-10-18,Producto-6,33,160.93
2023-10-30,Producto-2,72,133.24
2023-10-12,Producto-4,40,69.82
2023-10-10,Producto-5,32,67.28
2023-10-16,Producto-3,59,45.38
2023-10-16,Producto-10,93,38.38
2023-10-14,Producto-10,54,61.99
2023-10-26,Producto-1,60,38.34
2023-10-16,Producto-2,40,116.33
2023-10-3,Producto-2,20,158.3
2023-10-1,Producto-8,51,158.97
2023-10-23,Producto-4,90,139.3
2023-10-14,Producto-9,96,67.0
2023-10-20,Producto-7,45,95.18
2023-10-17,Producto-9,59,12.35
2023-10-9,Producto-1,16,51.15
2023-10-15,Producto-4,89,197.82
2023-10-4,Producto-3,50,61.19
2023-10-17,Producto-3,52,123.72
2023-10-26,Producto-3,99,165.44
2023-10-4,Producto-6,83,120.94
2023-10-14,Producto-9,86,159.54
2023-10-5,Producto-8,93,199.21
2023-10-18,Producto-7,37,94.84
2023-10-4,Producto-1,14,157.36
2023-10-5,Producto-9,100,54.67
2023-10-24,Producto-10,60,115.54
2023-10-20,Producto-7,66,123.23
2023-10-25,Producto-1,79,74.97
2023-10-7,Producto-7,65,36.18
2023-10-7,Producto-4,16,99.58
2023-10-29,Producto-3,3,35.99
2023-10-30,Producto-6,74,137.81
2023-10-29,Producto-5,14,104.02
2023-10-7,Producto-2,56,61.7
2023-10-28,Producto-10,55,80.08
2023-10-2,Producto-3,42,109.08
2023-10-17,Producto-6,77,43.11
2023-10-10,Producto-7,21,144.91
2023-10-26,Producto-3,5,193.64
2023-10-9,Producto-1,87,76.66
2023-10-2,Producto-5,22,79.18
2023-10-18,Producto-8,87,189.37
2023-10-3,Producto-4,72,44.62
2023-10-8,Producto-4,83,33.84
2023-10-19,Producto-1,100,80.25
2023-10-5,Producto-6,23,196.51
2023-10-12,Producto-7,74,98.2
2023-10-5,Producto-9,96,27.17
2023-10-28,Producto-10,73,36.5
2023-10-9,Producto-5,23,19.56
2023-10-8,Producto-6,7,70.98
2023-10-22,Producto-3,25,86.85
2023-10-5,Producto-8,29,136.24
2023-10-7,Producto-3,21,106.9
2023-10-28,Producto-5,47,103.32
2023-10-25,Producto-10,3,30.34
2023-10-6,Producto-2,12,149.9
2023-10-12,Producto-6,80,19.63
2023-10-8,Producto-4,74,18.53
2023-10-4,Producto-2,6,60.57
2023-10-14,Producto-6,38,37.24
2023-10-15,Producto-2,73,103.66
2023-10-28,Producto-10,31,194.56
2023-10-30,Producto-3,59,77.68
2023-10-18,Producto-7,6,132.35
2023-10-12,Producto-7,75,50.04
2023-10-23,Producto-10,26,197.04
2023-10-24,Producto-1,91,32.74
2023-10-4,Producto-3,47,16.87
2023-10-2,Producto-3,46,81.94
2023-10-26,Producto-8,81,27.62
2023-10-1,Producto-1,96,127.7
2023-10-25,Producto-8,29,60.98
2023-10-18,Producto-3,32,198.56
2023-10-21,Producto-8,38,52.43
2023-10-27,Producto-10,100,30.28
2023-10-13,Producto-7,40,11.94
2023-10-5,Producto-7,46,152.71
2023-10-28,Producto-3,54,177.66
2023-10-22,Producto-3,6,94.77
2023-10-1,Producto-6,80,192.15
2023-10-2,Producto-6,43,149.21
2023-10-22,Producto-2,54,67.11
2023-10-23,Producto-10,16,58.33
2023-10-5,Producto-9,17,144.3
2023-10-30,Producto-1,91,97.05
2023-10-25,Producto-5,91,186.51
2023-10-15,Producto-1,64,110.41
2023-10-10,Producto-4,87,170.69
2023-10-22,Producto-9,12,194.75
2023-10-23,Producto-10,25,102.48
2023-10-1,Producto-3,87,161.95
2023-10-29,Producto-6,24,126.06
2023-10-18,Producto-10,61,119.34
2023-10-25,Producto-6,79,89.38
2023-10-5,Producto-6,22,188.34
2023-10-16,Producto-9,33,87.27
2023-10-13,Producto-7,49,131.31
2023-10-30,Producto-10,19,135.17
2023-10-24,Producto-1,73,98.41
2023-10-30,Producto-7,29,165.82
2023-10-28,Producto-7,53,128.07
2023-10-29,Producto-3,60,37.56
2023-10-27,Producto-10,52,155.7
2023-10-12,Producto-5,91,123.53
2023-10-1,Producto-1,16,45.44
2023-10-14,Producto-3,67,132.84
2023-10-22,Producto-10,47,98.57
2023-10-13,Producto-5,26,11.33
2023-10-29,Producto-5,66,168.35
2023-10-11,Producto-3,79,126.04
2023-10-22,Producto-8,31,113.22
2023-10-25,Producto-4,1,107.63
2023-10-7,Producto-1,19,55.44
2023-10-8,Producto-6,40,82.43
2023-10-18,Producto-3,80,172.09
2023-10-16,Producto-8,3,124.1
2023-10-5,Producto-4,10,41.82
2023-10-8,Producto-2,94,118.11
2023-10-16,Producto-7,48,174.07
2023-10-23,Producto-7,34,154.63
2023-10-3,Producto-3,75,54.86
2023-10-7,Producto-8,49,196.68
2023-10-7,Producto-9,73,59.39
2023-10-16,Producto-8,47,156.43
2023-10-29,Producto-10,11,32.86
2023-10-21,Producto-7,85,14.31
2023-10-23,Producto-7,15,146.34
